#transcript	length	unique_read_num	multiple_read_num
ENSDART00000135523	551	195	4778
NM_001002131	1447	38	13016
NM_213339	1528	90	13690
NM_001171067	3834	120	34450
NM_001122786	2608	105	23392
NM_001007309	2103	143	18784
NM_194397	1204	37	10798
NM_001020645	1591	18	14296
NM_001002417	868	25	7784
NM_194374	4303	95	38590
NM_001126435	1877	65	16798
NM_213440	2146	93	19174
NM_001080202	3733	611	32872
NM_001327871	3207	119	28642
NM_001002673	2743	51	24524
NM_001002172	1737	35	15524
NM_212763	1372	428	11856
ENSDART00000125139	803	826	6360
NM_001302743	344	20	3058
NM_001080605	3471	73	30984
NM_001020619	1859	232	16398
NM_200292	1940	33	17318
NM_212725	2193	90	19520
NM_001013554	637	27	5668
NM_178287	841	42	7474
NM_001003746	1939	25	17296
NM_213169	1159	471	9876
NM_131760	1239	44	11014
NM_001004592	3082	645	26828
NM_199943	2649	98	23506
NM_199559	2198	570	19012
NM_001305580	4959	128	44040
NM_200922	2437	74	21622
NM_001100947	1655	56	14668
NM_001077164	1425	47	12616
NM_131390	2996	112	26494
NM_001020551	1558	165	13664
NM_213492	2537	54	22462
NM_001003747	1890	93	16676
NM_001003876	1991	29	17604
NM_201588	2454	445	21288
NM_001076739	1333	32	11766
NM_001111195	1051	17	9282
NM_199563	1207	22	10654
NM_001020762	2167	64	19096
NM_001014323	2402	131	21106
NM_001136249	4053	119	35710
NM_199986	1703	130	14922
NM_201451	1923	42	16952
NM_001004591	1674	63	14730
NM_130912	2296	176	20102
NM_001002678	1595	31	14052
NM_001017565	1107	34	9736
NM_001008646	3009	102	26448
NM_001003536	1549	26	13640
NM_205560	1988	33	17502
NM_213348	2353	83	20664
NM_001045076	2241	36	19690
NM_213455	1346	238	11600
ENSDART00000152396	1793	155	15610
NM_194373	2095	48	18368
NM_198365	1632	80	14266
NM_001007159	2793	78	24450
NM_001256175	3896	78	34122
NM_001017579	953	63	8300
NM_212961	1236	29	10816
NM_131009	1867	41	16338
NM_001013505	1773	44	15504
NM_199842	1959	40	17128
NM_200343	1663	54	14514
NM_214685	1818	48	15874
NM_001083002	3725	101	32518
NM_001017617	1991	248	17186
NM_001003469	1143	32	9970
NM_200729	960	284	8116
NM_213273	2219	87	19318
NM_001301358	3617	49	31562
NM_001172554	1718	26	14984
NM_199829	2098	1132	17194
NM_001044848	3754	744	32034
NM_001076560	2446	320	21032
NM_213197	1918	85	16656
NM_131200	3999	89	34810
NM_200991	1915	48	16660
NM_001127471	2141	87	18586
NM_001001889	2350	1094	19400
NM_201197	1295	37	11254
NM_199577	2375	41	20656
NM_001003471	1421	80	12302
NM_001077544	2495	486	21250
NM_001003529	2588	656	21890
NM_200310	1567	91	13560
NM_152953	2185	933	18094
NM_213290	3042	194	26268
NM_001076569	1891	67	16372
NM_214782	2049	444	17368
NM_200823	5471	569	46964
NM_001305584	1127	31	9760
NM_131456	3732	119	32300
NM_199770	1920	233	16440
NM_212643	1851	120	15942
NM_213533	2292	70	19810
NM_001083006	2864	74	24766
NM_200956	1996	48	17258
NM_001080988	2633	117	22706
NM_001145604	3234	632	27400
NM_001105606	1715	162	14694
NM_001003885	2186	518	18410
NM_001077743	2781	130	23932
NM_001202437	1790	111	15374
NM_212662	2312	106	19878
NM_001305577	673	39	5778
NM_001002315	2281	103	19598
NM_131450	2067	132	17714
NM_199913	3736	120	32110
NM_001009914	2279	82	19576
NM_001013293	886	15	7624
NM_198802	1827	42	15708
NM_213448	4203	193	36036
NM_001002640	1082	18	9304
NM_001007120	2971	93	25482
NM_205558	1625	52	13924
NM_200088	1469	78	12552
NM_001002423	1529	24	13120
NM_001077332	1898	46	16268
NM_001037392	1589	247	13404
NM_001079955	2693	360	22772
NM_001328344	2395	154	20418
NM_200317	3287	119	28074
NM_001110105	2366	39	20238
NM_199844	2519	117	21454
NM_212974	2185	144	18564
NM_199794	1804	59	15384
NM_200067	1625	135	13756
NM_001005585	1104	24	9410
NM_001173501	2284	41	19474
NM_200632	2012	61	17124
NM_198922	2543	41	21676
NM_001044837	835	517	6604
NM_200039	2248	60	19104
NM_200185	1558	57	13218
NM_001130697	679	25	5756
NM_199769	1960	292	16392
NM_199739	1412	72	11942
NM_199732	1540	40	13062
NM_199968	682	62	5736
NM_001005950	1370	64	11578
NM_131345	3453	169	29150
NM_200905	4713	255	39750
NM_001122844	4139	73	35046
NM_212933	1149	116	9626
NM_194417	2696	186	22660
NM_001111162	2367	51	20004
NM_001045323	1272	185	10590
NM_001326438	1113	446	8974
NM_199639	2171	107	18256
NM_214744	3277	109	27592
NM_001123057	1091	46	9174
NM_001017590	726	16	6106
ENSDART00000146474	580	526	4364
NM_200728	985	43	8250
NM_001256176	2528	143	21138
NM_001077575	1946	127	16240
NM_001004640	1489	51	12472
NM_199554	2768	754	22524
NM_001005399	2222	351	18324
NM_001076664	1139	26	9546
NM_200992	4540	109	38026
NM_131607	1262	56	10542
NM_200193	1759	588	14154
NM_212899	1505	69	12544
NM_001042687	3427	52	28656
NM_001003991	1886	105	15694
NM_001113588	2560	124	21320
NM_200999	1031	45	8588
NM_201324	2071	39	17298
NM_001005986	1278	104	10590
NM_001105112	1684	39	14052
NM_199570	2094	206	17272
NM_001328199	3770	195	31272
NM_001098177	6842	161	56928
NM_200690	1889	273	15486
NM_213373	1680	114	13894
NM_001013479	1151	54	9542
NM_001002113	2024	180	16692
NM_131756	1968	96	16308
NM_213500	1856	71	15396
NM_199857	2943	85	24438
NM_001159834	1284	62	10630
NM_213314	2302	217	18924
NM_001077729	2615	87	21648
NM_200280	1989	30	16500
NM_200990	2057	41	17052
NM_001006081	1152	269	9302
NM_001099251	1172	45	9688
NM_001100438	737	19	6098
NM_200759	1257	649	9778
NM_001006038	789	156	6388
NM_001025478	1537	423	12322
NM_213642	1927	19	15946
NM_001003881	622	5	5148
NM_212743	415	98	3340
NM_001080591	2025	57	16714
NM_213138	1828	115	15022
NM_001013490	2129	99	17512
NM_200974	1246	54	10250
NM_001003864	2199	57	18114
NM_200727	771	55	6316
NM_001002086	1396	30	11504
NM_001044988	3629	98	29866
NM_001327789	2936	55	24184
NM_001017828	1088	36	8944
NM_198370	1101	123	8958
NM_001145601	4982	138	40914
NM_001002064	1628	174	13238
NM_200366	1456	22	11972
ENSDART00000135347	929	457	7182
NM_001327756	1416	62	11568
NM_213449	3598	188	29356
NM_001017793	1138	187	9154
NM_001301360	2299	160	18708
NM_001328581	3229	92	26406
NM_001080560	1641	19	13444
NM_001029960	2383	99	19448
NM_200274	955	40	7792
NM_199585	1876	30	15354
NM_199211	2219	28	18162
NM_182967	2119	66	17302
NM_001017572	1029	20	8408
NM_200007	1286	299	10224
NM_001044341	2036	93	16566
NM_001128753	516	294	3926
NM_200074	3198	85	26066
NM_001017728	1332	24	10860
NM_199793	2189	132	17752
NM_213469	2669	67	21730
NM_200754	666	81	5354
NM_201309	2747	90	22326
NM_201457	1250	30	10164
NM_213067	2302	18	18750
NM_130994	2885	290	23220
NM_200952	1832	230	14692
NM_001002321	1872	85	15160
NM_001002222	5860	118	47576
NM_001008618	2180	51	17688
NM_200510	2353	120	19002
NM_214716	3222	247	25934
NM_001017678	1041	480	7976
NM_199593	1474	37	11936
NM_001002099	1667	145	13394
NM_198375	3977	123	32174
NM_001324495	1854	177	14878
NM_201295	2137	55	17292
NM_212598	1558	23	12618
NM_212578	2349	87	18962
NM_199646	1823	66	14712
NM_200982	1736	511	13560
NM_001100044	991	41	7990
NM_201181	1730	24	13994
NM_001004578	2610	94	21054
NM_200253	2072	356	16430
NM_212704	3069	174	24680
NM_200542	1488	146	11902
NM_001017806	928	57	7454
NM_001007770	899	33	7242
NM_199853	1976	49	15936
NM_200523	1500	64	12070
NM_001002157	1467	158	11682
NM_001077608	2792	135	22398
NM_199645	1278	44	10270
NM_001089547	3141	730	24606
NM_001007135	3187	58	25640
NM_200146	1820	49	14620
NM_001278600	4540	74	36514
NM_001007440	2350	172	18762
NM_001160409	1279	103	10198
NM_201090	2449	60	19646
NM_199742	1785	52	14300
NM_001017759	1100	30	8810
NM_001166115	649	15	5200
NM_199679	2346	562	18260
NM_212582	4246	88	33964
NM_212795	1763	94	14032
NM_001099995	552	345	4076
NM_205748	3803	106	30334
NM_001044882	1306	41	10410
NM_214746	3154	123	25114
NM_001004589	2795	65	22298
NM_001005939	1095	41	8716
NM_213393	2347	54	18712
NM_212726	1694	42	13488
NM_212922	1548	106	12252
NM_001007392	1152	95	9100
NM_001143933	1434	34	11406
NM_001045851	1146	19	9122
NM_214801	1206	17	9602
NM_199745	2515	63	19996
NM_131491	2596	126	20570
NM_001017830	2581	134	20442
NM_201452	5093	98	40492
NM_001256029	2041	68	16194
NM_001001729	2524	190	19908
NM_001017812	1326	72	10484
NM_001079982	2450	152	19338
NM_200141	2642	65	20952
NM_001104940	3883	116	30688
NM_001003439	1097	28	8672
NM_213187	1199	47	9460
NM_001100094	2171	38	17172
NM_200155	3283	139	25868
NM_001328125	4646	93	36706
NM_198908	3473	66	27434
NM_001128676	1476	85	11592
NM_212806	2799	52	22086
NM_001002517	1201	34	9458
NM_199937	1654	27	13042
NM_001002595	1948	66	15318
NM_001128774	640	398	4656
NM_213196	2786	441	21558
NM_200702	686	29	5386
NM_199883	2615	57	20582
NM_001002118	1084	11	8542
NM_001012499	3307	31	26054
NM_131448	1524	22	11998
NM_131282	1960	178	15272
NM_201034	2963	147	23200
NM_213069	2921	241	22768
NM_200784	682	150	5222
NM_001037226	1122	67	8770
NM_001303006	1567	67	12264
NM_001109741	1428	216	11012
NM_200660	1242	40	9718
NM_200092	1114	26	8724
NM_199660	2197	425	16824
NM_001267696	816	124	6278
NM_001305596	1195	19	9356
NM_173246	1093	232	8340
NM_198364	1785	172	13816
NM_131849	1290	24	10082
NM_001002659	1300	37	10146
NM_001003609	3381	37	26432
NM_214774	1990	36	15540
NM_001290146	967	153	7408
NM_001003507	1380	47	10736
NM_001199913	891	35	6926
NM_001008732	2434	58	18952
NM_001002620	1680	28	13092
NM_001030276	4184	52	32622
NM_001082879	1210	21	9428
NM_200973	1922	282	14726
NM_001004612	817	59	6320
NM_200859	1394	20	10856
NM_001048006	860	49	6660
NM_212771	1333	66	10332
NM_001004683	786	185	5946
NM_212642	2283	59	17745
NM_001291357	907	17	7056
NM_001013484	1198	33	9296
NM_001025452	2323	82	18006
NM_001002686	1167	11	9064
NM_199583	3547	65	27512
NM_212945	1249	26	9684
NM_001003420	1469	103	11316
NM_001326493	4171	97	32314
NM_001013445	2351	104	18156
NM_001003615	1037	34	8018
NM_001083075	5934	116	45928
NM_214703	1528	196	11656
NM_001020593	1819	18	14088
NM_201188	651	18	5026
NM_001013457	1006	32	7758
NM_205699	3086	332	23546
NM_001045285	2212	758	16320
NM_001002200	1295	71	9926
NM_001037121	1228	549	8924
NM_001030103	1467	45	11252
NM_001256713	547	234	3976
NM_001316693	3720	631	27980
NM_200100	1262	29	9676
NM_001291396	2514	56	19268
NM_001129823	861	23	6594
NM_199980	1802	233	13614
NM_201506	1790	45	13700
NM_001144803	2895	242	21988
NM_001326399	3191	187	24310
NM_173261	3588	173	27370
NM_001082797	919	556	6488
NM_213120	2021	244	15236
NM_001020761	775	50	5886
NM_200595	1139	369	8352
NM_001013271	1449	39	11054
NM_001114908	984	765	6768
NM_200676	1829	272	13716
NM_001320133	1786	563	13078
NM_001004551	2400	119	18186
NM_201328	2579	185	19478
NM_001324537	3328	111	25254
NM_214736	1138	19	8648
NM_001077578	2206	48	16744
NM_001003564	805	20	6104
NM_001030161	4653	269	35114
NM_001004003	3275	334	24568
NM_001089394	1619	87	12222
NM_001111223	2405	192	18084
NM_199815	3913	240	29490
NM_001076755	1410	34	10678
NM_201187	1296	30	9810
NM_201652	3120	362	23312
NM_001110022	2604	24	19732
NM_001002658	2381	43	18016
NM_200581	1259	77	9468
NM_213074	1858	61	14020
NM_001004552	3649	80	27574
NM_201031	1453	384	10622
NM_001003872	2338	47	17648
NM_001029961	932	29	7022
NM_001281798	2206	247	16442
NM_170763	2844	64	21448
NM_199808	1715	155	12816
NM_214694	1764	28	13312
NM_200106	2131	63	16048
NM_001089334	1337	104	10004
NM_214691	2292	118	17204
NM_213437	2706	255	20192
NM_200661	1285	73	9634
NM_001290093	2662	27	20072
NM_199768	2586	440	19074
NM_212596	1434	212	10602
NM_214756	4697	80	35336
NM_213066	3202	116	24020
NM_001098179	3083	131	23096
NM_199539	1565	30	11754
NM_001001951	2140	36	16060
NM_200184	1547	164	11466
NM_199545	2659	68	19912
NM_199536	2159	26	16190
NM_001020680	609	66	4506
NM_001310015	5539	62	41466
NM_205686	1919	107	14268
NM_001037384	1567	62	11672
ENSDART00000140691	638	38	4738
NM_001007289	1332	130	9828
NM_213511	2127	78	15792
NM_201134	1772	204	13012
NM_001039640	4063	304	29988
NM_001007775	1955	165	14398
NM_001045008	2398	132	17726
NM_001123299	3138	195	23172
NM_001001813	1650	30	12256
NM_001103112	2902	484	21094
NM_001003425	2025	44	15004
NM_001004596	2461	39	18248
NM_001007327	2489	199	18296
NM_213102	1418	106	10420
NM_001004499	3243	69	24002
NM_001077323	2565	66	18960
NM_212778	1816	128	13340
NM_194415	3371	61	24900
NM_213333	3771	74	27822
NM_001017878	557	56	4064
NM_199644	1604	36	11828
NM_201476	2769	51	20416
NM_131855	3528	68	26000
NM_001020704	1398	22	10296
ENSDART00000137481	932	544	6334
NM_212698	1094	26	8044
NM_001044710	2664	48	19600
NM_001270536	1706	61	12520
NM_205647	1455	54	10672
NM_200467	1846	224	13382
NM_212638	1822	68	13352
NM_200195	1963	52	14406
NM_001025462	2936	187	21432
NM_212808	3058	64	22450
NM_214757	1547	74	11312
NM_200239	3031	45	22250
NM_213438	3154	197	22996
NM_001039805	1617	102	11780
NM_205650	1236	132	8950
NM_001015059	1592	276	11414
NM_200120	3568	247	25948
NM_212927	1881	53	13754
NM_001199907	1764	26	12892
NM_001013542	2725	440	19502
NM_213320	1347	106	9750
NM_001017764	2229	32	16274
NM_205566	1510	54	10978
NM_200281	1784	67	12958
NM_001171033	1440	41	10470
NM_001002418	1227	177	8774
NM_001308825	7501	113	54602
NM_001045450	616	191	4302
NM_001006042	2085	31	15176
NM_200393	2207	294	15792
NM_001077730	2054	46	14924
NM_001024415	1634	52	11856
NM_199973	2207	40	16038
NM_001003822	3209	74	23282
NM_001040380	2222	37	16110
NM_200089	4068	105	29444
NM_001083016	2768	169	19924
NM_212678	3921	92	28370
NM_001328340	4279	267	30736
NM_001245968	5678	110	41000
NM_001100015	2741	174	19670
NM_201092	1584	78	11386
NM_001005929	3756	90	27090
NM_001146097	3660	77	26396
NM_199909	1696	84	12180
NM_200889	2285	56	16464
NM_001003547	6493	410	46530
NM_200385	2053	50	14790
NM_001017861	1686	269	11900
NM_001013349	1559	150	11100
NM_001002116	1747	57	12542
NM_001097584	3917	82	28146
NM_198368	1410	77	10078
NM_001001941	4089	65	29370
NM_214681	1955	116	13948
NM_001244919	2902	106	20754
NM_001002705	1817	363	12696
NM_001044767	4842	72	34726
NM_001004529	1421	40	10162
NM_001004004	1438	44	10280
NM_200425	2026	193	14350
NM_001017798	2021	68	14432
NM_001025524	2333	54	16684
NM_200786	1333	51	9508
NM_199529	3080	41	22034
NM_001099343	3707	68	26460
NM_001080034	1078	16	7696
NM_200998	1562	44	11130
NM_001076631	1988	209	14012
NM_001003504	2179	72	15510
NM_001089371	1328	23	9472
NM_200438	2829	95	20130
NM_213502	1761	103	12480
NM_001243172	2475	58	17612
NM_200892	2066	32	14716
NM_212724	1798	28	12804
NM_001326481	2620	220	18476
NM_001080693	1276	37	9066
NM_200402	2859	194	20202
NM_201003	2854	304	20052
NM_001007337	2797	189	19750
NM_001017662	1265	21	8996
NM_200247	1233	20	8764
NM_001351798	728	99	5084
NM_200902	2897	64	20554
NM_201038	821	196	5646
NM_198872	2941	360	20556
NM_213229	2088	617	14210
NM_001003523	743	36	5240
NM_001111244	4101	680	28440
NM_001302466	626	5	4438
NM_199664	1037	27	7332
NM_001007346	1797	23	12728
NM_001080000	1638	15	11606
NM_001002199	686	263	4602
NM_207050	2780	565	19144
NM_213457	1743	32	12322
NM_001328210	2085	43	14734
NM_200355	1859	130	13040
NM_001082814	1668	26	11780
NM_200058	1080	127	7516
ENSDART00000148781	2580	485	17772
NM_200375	1364	64	9574
NM_201172	2552	357	17656
NM_001002453	1305	112	9098
NM_001002147	990	25	6960
NM_201340	2137	223	14850
NM_131457	2277	62	15998
NM_001020614	1610	26	11326
NM_212777	3203	113	22470
NM_001025520	518	198	3452
NM_198912	1700	385	11588
NM_200388	1182	28	8296
NM_199763	3910	61	27428
NM_001002013	3239	85	22670
NM_199632	2155	80	15042
NM_198371	2241	119	15606
NM_131398	1457	132	10086
NM_001006100	1213	48	8458
NM_001089363	2146	29	15016
NM_001142563	2579	42	18038
NM_205634	1712	542	11448
NM_001037402	1079	62	7494
NM_213308	1844	102	12810
NM_213076	1897	416	12856
NM_199542	4070	55	28418
NM_200935	1734	54	12068
NM_200293	893	784	5458
NM_001037430	1977	114	13694
NM_001040249	2295	33	15996
NM_200927	3241	330	22294
NM_199277	3019	65	20998
NM_001002084	1426	27	9920
NM_001277234	3649	203	25248
NM_213301	1976	343	13436
NM_001328193	2492	84	17286
NM_200682	3897	153	27008
NM_200907	2375	29	16516
NM_001077739	2827	43	19626
NM_001114471	1460	130	10026
NM_001123288	3124	67	21658
NM_001110472	4141	73	28704
NM_199681	962	221	6464
NM_201147	614	10	4254
NM_213059	2397	71	16572
NM_001128229	1709	14	11846
NM_001005967	904	26	6246
NM_001089546	1288	437	8496
NM_201169	4317	52	29880
NM_199599	1472	41	10164
NM_001114446	1830	107	12564
NM_001110412	1586	31	10946
NM_001128298	6608	717	45006
NM_212775	1695	55	11670
NM_198367	1302	69	8926
NM_213170	1629	37	11214
NM_001166123	696	19	4788
NM_200853	1086	695	6804
NM_001166238	3969	69	27316
NM_001080070	1839	35	12648
NM_198921	2599	116	17804
NM_214695	3131	702	20866
NM_201485	2378	287	16082
NM_001128673	1109	169	7464
NM_001008650	2816	56	19322
NM_001003994	4054	63	27824
NM_200255	1879	315	12610
NM_001290336	2971	92	20340
NM_200653	7483	96	51324
ENSDART00000159750	944	564	5922
NM_001309488	1352	45	9244
NM_001328387	3039	29	20838
NM_213436	2444	54	16718
NM_001014309	1903	53	12996
NM_131711	1146	14	7838
NM_001328361	1780	152	12040
NM_001044797	917	6	6264
NM_207054	2069	275	13868
NM_001017755	893	13	6090
NM_001017817	2755	63	18760
NM_212772	1803	20	12296
NM_200203	1246	72	8436
ENSDART00000156291	2253	78	15300
NM_199670	2073	39	14098
NM_001020750	2006	594	13082
NM_001007384	1474	31	10014
NM_001201348	1077	105	7228
NM_001327828	1466	459	9502
NM_001113608	864	20	5850
NM_201130	2223	619	14474
NM_201495	2394	66	16168
NM_201489	2758	96	18602
NM_200269	776	77	5182
NM_001005942	925	71	6194
NM_001077143	2811	46	18990
NM_001003944	909	737	5416
NM_199981	2145	196	14316
NM_131454	924	92	6158
NM_200001	2015	1457	12172
NM_001326377	1797	176	11976
NM_200339	1286	112	8578
NM_001013552	1015	62	6796
NM_001128671	3201	57	21552
NM_001320131	10144	183	68284
NM_001130604	2759	767	17852
NM_200675	1581	478	10180
NM_001013537	2906	50	19540
NM_001109826	1455	232	9576
NM_001003862	1537	97	10258
NM_201507	2049	69	13724
NM_001002529	757	81	5014
NM_200380	1390	99	9256
NM_001198753	1197	34	8022
NM_207055	2612	54	17524
NM_213368	1491	602	9420
NM_001007318	4073	62	27292
NM_213544	1420	52	9484
NM_213405	1912	118	12720
NM_001039994	2532	58	16940
NM_001002578	1677	102	11150
NM_001080163	1142	99	7562
NM_207067	2266	73	15128
NM_200245	1925	88	12824
NM_212707	2047	44	13676
NM_001099237	2703	346	17764
NM_199743	2545	47	17000
NM_001025506	1746	624	11066
NM_200846	1281	55	8518
NM_001017620	757	47	5018
NM_200807	645	41	4272
NM_001013455	473	15	3146
NM_001082893	708	244	4486
NM_001003440	912	32	6058
NM_001003632	975	16	6494
NM_199882	3128	87	20794
NM_001002051	1814	34	12074
NM_205718	1980	87	13126
NM_001003493	1540	45	10228
NM_001083867	1701	199	11142
NM_001077152	1365	304	8796
NM_131427	2914	66	19358
NM_001100045	1810	33	12030
NM_001109848	1671	284	10834
NM_001002374	2109	26	14006
NM_001316890	2461	50	16308
NM_199935	1741	228	11340
NM_001076750	1993	41	13184
NM_001013305	1517	73	9992
NM_001177447	2699	437	17468
NM_200966	1456	21	9636
NM_200735	1634	103	10734
NM_001024441	889	25	5870
NM_001326393	905	13	5982
NM_001004597	3045	72	20096
NM_001252373	912	24	6016
NM_001017747	906	213	5786
NM_199867	1709	33	11280
NM_001002341	1595	25	10528
NM_001004561	2028	92	13322
NM_001002063	2065	395	13258
NM_201106	1441	109	9410
NM_001006095	1180	45	7744
NM_213386	2179	66	14300
NM_212727	2398	30	15766
NM_001003466	1701	386	10812
NM_001328122	1014	275	6400
NM_001003567	814	369	4986
NM_200737	485	24	3166
NM_001037698	1606	552	10004
NM_001076651	677	92	4356
NM_212626	1541	502	9622
NM_001045325	1258	41	8216
NM_001256179	1270	25	8310
NM_199659	3285	272	21282
NM_001005590	2862	86	18690
NM_213403	3662	126	23896
NM_001002720	2445	214	15822
NM_001326384	5589	155	36498
NM_200287	1558	15	10198
NM_001198567	1919	19	12560
NM_001002077	535	32	3474
NM_001003831	1952	1112	11668
NM_001327765	2128	31	13894
NM_001123305	1328	277	8412
NM_001003584	1659	13	10840
NM_212740	1660	69	10784
NM_001002616	2448	346	15650
NM_001313694	2942	129	19094
NM_001328594	1987	109	12874
NM_001007777	1542	52	10020
NM_001089356	2793	162	18078
NM_001002440	876	36	5680
NM_199832	2715	183	17530
NM_200776	1683	44	10932
NM_001005401	3753	493	23972
NM_001045182	1962	99	12690
NM_200808	527	5	3430
NM_200951	1370	38	8878
NM_213372	2513	65	16284
NM_001013260	1373	23	8904
NM_001310843	983	13	6378
NM_001159668	2535	407	16070
NM_199891	2258	56	14614
NM_001331068	4011	169	25890
NM_001326584	1454	64	9380
NM_001001818	2591	71	16754
NM_001017880	632	16	4084
NM_201071	837	17	5410
NM_001030065	3197	134	20590
NM_001075108	2340	84	15070
ENSDART00000146618	511	622	2686
NM_001161470	3571	70	23044
NM_212613	1872	10	12098
NM_001128570	1019	28	6562
NM_001200009	891	9	5750
NM_213033	513	102	3210
NM_200065	3086	157	19766
NM_145118	6327	187	40638
NM_213222	1669	34	10734
NM_001045145	2211	411	13852
NM_001037431	2647	44	17028
NM_131714	3483	267	22194
NM_200383	1275	20	8200
NM_214683	3016	67	19370
NM_200160	1645	20	10574
NM_001172564	5362	211	34320
NM_001313822	4510	237	28804
NM_199557	1831	42	11744
NM_001008611	1504	75	9604
NM_001076725	657	8	4220
NM_001025456	2764	350	17428
NM_200073	3255	51	20882
NM_212895	968	11	6214
NM_001044343	2538	26	16280
NM_001030129	1762	128	11188
NM_001003882	2262	14	14510
NM_173239	2093	180	13256
NM_001045456	687	43	4364
NM_001020561	988	57	6280
NM_001005584	1122	54	7142
NM_212787	1664	93	10566
NM_001006078	1278	573	7612
NM_200557	2123	114	13482
NM_001126377	1826	39	11646
NM_001316731	2096	22	13386
NM_001002319	2329	124	14770
NM_213318	4038	43	25758
NM_178294	966	30	6142
NM_001004600	3080	48	19628
NM_001033745	1738	336	10766
NM_131673	3861	84	24574
NM_001006056	1608	57	10208
NM_001159820	1078	16	6864
NM_131786	2046	567	12488
ENSDART00000154497	841	200	5166
NM_212898	2012	178	12656
NM_001089421	1377	355	8426
NM_001077600	2652	108	16802
NM_199278	1687	32	10722
NM_001030260	1378	6	8772
NM_213337	2643	29	16806
NM_131502	3174	99	20118
NM_001044946	2412	42	15318
NM_201142	2972	39	18882
NM_001014304	2368	452	14622
NM_200748	742	205	4518
NM_001145583	1586	194	9900
NM_001002473	1062	41	6718
NM_001020737	1113	119	6960
NM_001045234	1496	25	9488
NM_001002588	2676	130	16874
NM_001309523	1714	111	10776
NM_201465	2917	140	18388
NM_001006091	1306	89	8202
NM_212631	2745	138	17286
NM_199642	1647	25	10420
NM_001002518	1096	40	6910
NM_205652	2118	360	13064
NM_001001401	2890	61	18248
NM_001020765	1554	97	9746
NM_001014344	2451	154	15370
NM_200019	1940	139	12146
NM_001030203	2803	31	17718
NM_001002608	1591	81	9988
NM_001020627	2127	39	13422
NM_001030120	1429	56	8986
NM_201180	2457	500	15042
NM_001128779	384	333	2096
NM_200867	1249	35	7864
NM_001013347	1915	486	11624
NM_199916	982	606	5598
NM_001242995	3315	32	20910
NM_001040094	1945	59	12228
NM_199923	2939	48	18516
NM_199796	2112	191	13146
NM_001104942	2031	43	12776
NM_001199721	1352	16	8516
NM_001077162	2184	44	13736
NM_001079974	2913	54	18312
NM_199974	662	108	4064
NM_213424	3246	89	20362
NM_200563	1549	485	9274
ENSDART00000150826	688	620	3714
NM_001013326	1480	32	9290
NM_001115144	3204	54	20122
NM_001100086	1942	44	12182
NM_131364	1908	80	11926
NM_001302785	494	54	3054
NM_001030213	2545	447	15560
NM_001039810	3560	33	22352
NM_201273	1580	193	9740
NM_001002221	1378	82	8578
NM_001312886	4011	42	25150
NM_001030124	2799	64	17508
NM_199819	1646	15	10316
NM_001003560	1660	97	10318
NM_001077563	3337	336	20592
NM_001328578	2139	119	13286
NM_205680	1531	219	9372
NM_200644	3333	38	20840
NM_001003832	1547	17	9668
NM_213385	1514	59	9414
NM_200540	2062	657	12238
NM_001003416	1117	30	6952
NM_001020623	2231	57	13884
NM_200503	2526	29	15754
NM_001033111	3704	65	23072
NM_212715	3095	69	19252
NM_213110	1915	54	11880
NM_001126425	1828	40	11346
NM_200942	2011	28	12482
NM_001002708	1066	37	6588
NM_001006029	937	39	5784
NM_213227	3858	36	23900
NM_201183	1708	27	10562
NM_001327862	4071	82	25154
NM_001327904	1800	46	11102
NM_001044927	4583	69	28304
NM_001003619	2065	26	12756
NM_001082838	4174	86	25734
NM_001077379	3383	66	20856
NM_213035	1211	293	7196
NM_152979	2211	88	13572
NM_001076568	1580	24	9736
NM_200583	1872	14	11546
NM_001017767	1349	43	8286
NM_001002105	1686	50	10358
NM_173274	3596	194	21996
NM_001002728	3254	55	20014
NM_001017718	3812	150	23360
NM_001002061	1202	18	7394
ENSDART00000176825	1296	461	7528
NM_001003566	1076	78	6554
NM_001197074	3295	149	20142
NM_212689	1736	55	10630
NM_001045189	3732	101	22868
NM_001008636	2500	152	15228
NM_212665	2585	30	15870
NM_001098737	1454	24	8912
NM_131807	1908	186	11538
NM_001351720	5030	131	30764
NM_200002	1938	436	11466
NM_213141	2411	67	14732
NM_001159975	1317	795	7284
NM_200665	1806	24	11052
NM_001045449	1494	42	9120
NM_001113627	1997	110	12134
NM_131034	1370	54	8344
NM_201103	1781	71	10844
NM_200206	3254	154	19772
NM_212866	1539	292	9126
NM_200979	2158	170	13036
NM_001076671	2115	43	12898
NM_001017627	1281	79	7750
NM_201069	2437	278	14610
NM_001164029	3661	63	22296
NM_001003880	3534	84	21488
NM_001312870	3307	47	20136
NM_213463	3206	672	18886
NM_212992	1867	764	10624
NM_131578	2873	238	17280
NM_001128674	779	203	4546
NM_001122621	697	23	4224
NM_200666	3185	133	19258
NM_001077778	2463	361	14624
NM_001083812	4245	69	25742
NM_212610	1800	14	10924
NM_001002393	1057	23	6398
NM_001193591	1926	53	11644
NM_131483	1907	157	11424
NM_212986	1706	425	9932
NM_001044338	1564	164	9330
NM_001013540	1882	63	11352
NM_001017646	1415	13	8568
NM_001017862	1611	175	9594
NM_213087	2405	32	14550
NM_198145	1866	112	11200
NM_001045163	2181	223	12994
NM_001243875	4994	36	30226
NM_001003515	1248	51	7502
