	transcript	riboseq(control)	riboseq(RK33)	rnaseq(control)	rnaseq(RK33)	TE(control)	TE(RK33)	log2(TE(control))	log2(TE(RK33))
1451	NM_200464	7.09941718168	0.637204399764	1.71324001697	2.04067102982	4.14385439948	0.312252386814	2.05097331267	-1.67921549525
1452	NM_200669	11.769831036	17.6065817065	6.8392733401	10.353800617	1.72091835649	1.70049456792	0.78317865491	0.765954397488
1453	NM_001017866	56.9361523397	59.6198629024	143.626735069	137.409368251	0.396417507592	0.433884993878	-1.33490741501	-1.20461540417
1454	NM_001316890	0.466563350474	3.76885300405	10.7902976796	15.6276129928	0.0432391546858	0.241166261654	-4.53151787074	-2.0519000017
1455	NM_001017861	6.81027524031	3.66751571489	38.1348811833	44.9202199073	0.17858388512	0.0816450970734	-2.48532619307	-3.61448993767
1456	NM_200662	16.7622248981	8.12421656318	53.7159197148	36.4739547587	0.312053204843	0.222740216051	-1.68013606638	-2.16656603268
1457	NM_200667	5.16991005914	5.30311448997	41.8007079817	55.380375768	0.123679964019	0.0957580084358	-3.01531629022	-3.38446304219
1458	NM_001077141	5.33432011854	3.59084291249	13.3150086162	14.7608087605	0.400624608838	0.243268710458	-1.31967705177	-2.03937732401
1459	NM_001079968	0.420282725299	2.26333510077	0.761391844918	2.05938884728	0.551992680384	1.09903241622	-0.857278958397	0.136233939549
1460	NM_001346284	8.84985846149	4.27707712126	41.8785797289	34.5214601896	0.211321838486	0.123896182194	-2.24248622848	-3.01279636273
1461	NM_001079965	23.1868417915	8.74071495702	36.7843167666	27.8287566273	0.630345860129	0.314089309633	-0.665784466625	-1.67075325474
1462	NM_001077143	14.7049614367	19.7975394727	76.353396123	71.0680973629	0.192590797311	0.278571401336	-2.37638932728	-1.84388093913
1463	NM_001346178	2.64972093581	2.37824288281	6.22376280933	7.73074151339	0.425742596077	0.307634510699	-1.23194665411	-1.70071073976
1464	NM_001079961	69.059151926	47.0478483339	130.455592025	127.618496814	0.529369043167	0.368660104205	-0.917654264572	-1.43963679611
1465	NM_001079962	0.80322658658	6.48838561942	0.255335873329	0.338381956841	3.14576473767	19.1747387479	1.65341077994	4.26113501631
1466	NM_001079963	21.9313521694	11.4296330782	25.9135690111	22.2580053961	0.846326963299	0.513506618172	-0.240712964403	-0.961545224494
1467	NM_001098778	15.62193749	16.8256639328	12.3242787239	15.2249620131	1.26757417939	1.10513667741	0.342070177291	0.144224805475
1468	NM_001020775	1.18007441471	4.76626271478	60.6018358805	49.0224261538	0.0194725852371	0.0972261695051	-5.6824117566	-3.36251150626
1469	NM_001020774	44.7683035649	25.4671807879	258.525479792	177.5657629	0.173167857965	0.14342393698	-2.52975692151	-2.80164226973
1470	NM_001017739	34.6328567789	14.3467088058	204.570119594	239.842728751	0.16929577422	0.0598171513496	-2.56238213222	-4.06329698262
1471	NM_001020772	10.839496748	8.33908495659	30.2971317861	36.5752938164	0.357773033584	0.227997757132	-1.48288344361	-2.13290846256
1472	NM_173255	2.87053101379	7.72928936914	14.0064853667	18.7136328245	0.204942991667	0.413029871946	-2.28670543919	-1.27568196809
1473	NM_001003744	0.663131623169	0.446392686638	1.90287933987	2.60088499065	0.348488529606	0.171631074901	-1.52081692388	-2.54261730926
1474	NM_001003746	3.55300383347	1.59448981313	24.0181515721	36.0152670494	0.147929944684	0.044272608362	-2.75701397569	-4.49744181611
1475	NM_001003741	0.991833347696	5.34128836335	3.29304609913	3.1310609014	0.301190240841	1.70590369576	-1.73125307029	0.770536203766
1476	NM_001020779	8.55597917672	9.21524813012	6.5568634403	13.9022979895	1.30488903035	0.662857905728	0.383927123134	-0.593228456334
1477	NM_001105606	4.68658124701	3.60549941417	13.8499383827	17.988218823	0.338382822906	0.200436710808	-1.56327175911	-2.31878132663
1478	NM_001099997	0.738162909364	2.9814038068	2.62912206373	2.03261053694	0.280764031289	1.46678557088	-1.83256997123	0.552657979095
1479	NM_001039640	15.5431164911	6.8484966106	28.2103558033	39.3038317308	0.55097201182	0.174245011466	-0.85994906	-2.52081074173
1480	NM_001002616	4.69041015325	10.1036462342	44.5511504151	52.0927026844	0.10528145984	0.193955116812	-3.24767669605	-2.36620525817
1481	NM_001002610	16.116790214	18.7661046899	67.6559447728	52.9127627246	0.238216911583	0.354661214489	-2.06965225771	-1.49548652814
1482	NM_001089489	2.31377814714	7.78769709737	30.9077279954	32.1012257637	0.0748608292232	0.242598122411	-3.73964516091	-2.04335971013
1483	NM_001024461	19.3622541615	7.44792337497	85.3929332079	50.8885707115	0.226743050439	0.146357487955	-2.14086976134	-2.77243153596
1484	NM_001099990	10.10001653	5.72539953269	20.8175783676	11.6137621012	0.48516769586	0.492984054848	-1.04344460085	-1.02038711028
1485	NM_213377	28.2017082057	21.6962508607	492.78453669	690.20343812	0.057229288068	0.0314345737248	-4.12710252989	-4.9915039905
1486	NM_001089485	1.9168821461	10.3229240322	27.4471075617	43.1921603784	0.0698391312014	0.23899994679	-3.83982057782	-2.06491779787
1487	NM_213374	24.7981584315	3.10569135877	109.956345236	98.9804580801	0.225527307026	0.031376813353	-2.14862596817	-4.99415735096
1488	NM_213373	3.41729882594	11.0418419559	25.1464946189	36.8964508964	0.135895633874	0.299265693248	-2.8794289897	-1.74050119199
1489	NM_213372	11.8796349158	24.6057759463	30.6234316485	38.310066097	0.38792631251	0.642279652664	-1.36614545967	-0.638726502111
1490	NM_213371	5.59140959432	9.74187144778	70.6344279935	55.9647748546	0.0791598339953	0.174071484663	-3.65908760284	-2.52224820611
1491	NM_213370	5.67485538147	22.0715566829	192.617108204	195.366116633	0.0294618449752	0.112975356542	-5.08500841136	-3.14591998483
1492	NM_001045453	7.08773089825	1.9084665109	49.4761962612	44.7452410647	0.143255371954	0.0426518321388	-2.80333885506	-4.55124847494
1493	NM_207067	13.174546577	16.3727224059	19.5475884397	19.1738994301	0.673972987391	0.853906763493	-0.569237325049	-0.227849541657
1494	NM_131833	47.7779658671	49.7994482844	188.140852395	225.983677193	0.253947854806	0.220367457079	-1.97739580787	-2.18201690626
1495	NM_131520	8.59011774701	11.5650215	29.3889833076	15.9744379091	0.292290402056	0.723970481203	-1.77452563876	-0.465997220079
1496	NM_001198890	2.44995534605	8.79577737597	70.0762174911	68.473112448	0.0349612954832	0.128455930533	-4.8380975452	-2.960654597
1497	NM_207063	21.9996481529	15.948423164	241.03287023	254.186264667	0.0912723983742	0.062743056494	-3.45367754807	-3.99440037877
1498	NM_207060	13.9211009398	1.49937718121	66.7018772779	73.0572592894	0.20870628396	0.0205233154897	-2.26045405548	-5.60659237627
1499	NM_131524	15.4229549606	12.8881156688	476.897359871	388.141653101	0.0323401978253	0.0332046704234	-4.95052768596	-4.91247001077
1500	NM_001003846	2.00648738404	2.02602604696	7.78950733186	13.2070606342	0.257588483913	0.153404766062	-1.956859999	-2.70458478892
1501	NM_001013455	4.85502074214	6.5363969295	40.1603294839	62.2050004787	0.120890958927	0.105078319736	-3.04822174111	-3.25046305865
1502	NM_001130794	2.77681355627	22.4308276734	7.02375334824	18.7104468857	0.395346108924	1.19883976104	-1.33881186946	0.261638838567
1503	NM_001024735	10.857800525	17.0543815867	120.130423501	170.14242266	0.090383436673	0.100235916005	-3.46779777575	-3.31852855483
1504	NM_001145579	11.2286767793	17.2769809872	101.249802201	105.88843534	0.110900728053	0.163162114274	-3.1726592582	-2.61562198791
1505	NM_207069	13.2940544378	2.65155724499	36.0195978671	47.0520553595	0.369078369138	0.0563536964481	-1.43800090797	-4.14934594455
1506	NM_131309	38.8675567453	76.3117427136	340.424447486	404.655760584	0.114173811641	0.18858434785	-3.13069632114	-2.40671815491
1507	NM_001243037	12.6574595884	9.73768739419	218.031204952	259.874743923	0.058053431348	0.0374706954866	-4.10647484719	-4.73809343427
1508	NM_001003844	28.7365455135	26.9137388262	115.897848269	152.55371298	0.247947187482	0.176421394802	-2.01189523424	-2.50290256628
1509	NM_201088	8.82882869478	3.7536006649	59.667144612	76.0239368401	0.14796801074	0.0493739316973	-2.75664278211	-4.34010665682
1510	NM_201089	15.1713530861	0.996363437852	83.048568144	84.8529768267	0.182680489564	0.0117422331557	-2.45260553379	-6.41214938131
1511	NM_201084	30.053605451	66.5123502543	30.8464423208	38.543805474	0.974297299457	1.72563008339	-0.037566027913	0.787123232736
1512	NM_201085	5.02657088094	2.90029619855	72.4767340199	84.1186716613	0.0693542686341	0.0344786257471	-3.84987150913	-4.8581539173
1513	NM_201082	10.210457931	28.7427090526	269.539281689	250.836049081	0.0378811498904	0.11458763267	-4.72237606499	-3.12547675104
1514	NM_212583	2.43394256601	6.55371647621	32.4463422193	30.2912966356	0.0750143898982	0.216356419306	-3.73668881759	-2.20851816866
1515	NM_212582	10.005619172	2.91259137791	40.382687665	58.2318308133	0.247770016077	0.0500171699435	-2.01292648479	-4.32143276008
1516	NM_212581	136.913247607	86.6296442369	315.395723994	243.35101075	0.434099885291	0.355986375277	-1.20390105352	-1.49010606913
1517	NM_001127512	3.50956415339	11.0249670064	0.639797774393	1.1068125514	5.48542726132	9.96100648882	2.45560399689	3.31629152373
1518	NM_212587	345.087750136	240.280082562	973.276358485	767.438122009	0.354562963672	0.313093753973	-1.49588624934	-1.675333367
1519	NM_214759	10.4928026614	4.03618243819	49.8980734302	68.6565771413	0.210284725243	0.0587879939002	-2.24958403615	-4.08833464201
1520	NM_213010	14.7838507148	7.58238074225	25.0693710499	52.7807561755	0.589717655276	0.143658054406	-0.76190370792	-2.79928921287
1521	NM_212584	899.749476645	1231.3519225	1440.40083402	1172.55462837	0.624652149176	1.05014460965	-0.678875076895	0.070588007183
1522	NM_001077291	0.905530288262	3.65739244596	15.2192762818	14.3577246454	0.0594989059595	0.254733430003	-4.07099304877	-1.97293979042
1523	NM_214756	11.9783708474	7.89878411153	53.689907416	54.0304837273	0.223102840439	0.146191252912	-2.16421921348	-2.77407110205
1524	NM_212588	5.46334213569	4.90359357281	23.0484949607	23.5459132738	0.237036828001	0.208256673495	-2.07681686932	-2.26356536802
1525	NM_214750	1.24873562318	1.68119399002	5.71106924843	9.40745754088	0.21865180912	0.178708644999	-2.19329280959	-2.4843186687
1526	NM_001077295	67.1981814933	110.137456659	158.528325352	149.43264109	0.423887537726	0.737037476254	-1.23824654304	-0.440190116772
1527	NM_001077296	3.4569835865	2.65954042809	36.4589054119	36.6517260968	0.0948186334023	0.0725624878093	-3.39868558977	-3.78463227017
1528	NM_214753	5.58935106997	6.45003285324	1.41378679183	2.50313149754	3.95346108923	2.57678546236	1.98311622542	1.3655724265
1529	NM_205635	2.80149419262	1.07762835401	28.0574474649	27.3152875018	0.0998485053255	0.0394514739755	-3.32411535826	-4.66377698694
1530	NM_205634	10.7309570609	9.02954365553	71.6772953626	57.6139206868	0.149712081163	0.156725033601	-2.7397374491	-2.67369245581
1531	NM_205637	0.249069936121	1.34130835039	1.68058030332	2.2122759432	0.148204721684	0.606302461731	-2.7543366834	-0.721890414755
1532	NM_200028	32.0316765487	33.1729157474	229.539473515	267.762594951	0.139547573488	0.12388928242	-2.84117105646	-3.01287670861
1533	NM_205630	1.30726270078	7.03995995671	26.1908806682	22.7569999726	0.0499128959175	0.309353603954	-4.32444357917	-1.69267125351
1534	NM_001004627	12.8053428125	2.29867341833	24.2080331466	53.8697862967	0.5289708063	0.0426709214265	-0.918739992147	-4.55060292566
1535	NM_205638	41.9175609745	77.4588769992	90.1655193298	84.0739825103	0.464895686134	0.921318042591	-1.10502105604	-0.118228828622
1536	NM_131787	2.73872964941	9.21799566981	2.40119452509	3.25181945927	1.14056967097	2.83471938872	0.189754575443	1.50320592863
1537	NM_131786	23.0091440011	7.5555125798	32.8137514824	44.2489970312	0.701204311047	0.170749917212	-0.512093228984	-2.55004321586
1538	NM_001197257	9.30040422963	1.04344102182	67.8269434824	55.5258973121	0.137119612828	0.0187919704558	-2.86649315392	-5.73373983948
1539	NM_001044945	13.4222491612	1.31422561005	6.83183423551	9.91332832192	1.96466259258	0.132571581145	0.974281568051	-2.91515655122
1540	NM_001002724	41.8292315307	112.630810479	14.1119766818	28.1455754777	2.96409443368	4.00172348823	1.56759141149	2.0006214831
1541	NM_001122705	9.09675321272	0.907193587927	33.9201483266	21.6709710468	0.268181410209	0.041862156798	-1.89871885887	-4.57820954656
1542	NM_131780	27.9704921245	6.38256760457	79.0104964286	52.6095159558	0.3540098264	0.121319641297	-1.49813868853	-3.04311495739
1543	NM_001347687	7.82217128175	3.87988709817	9.83652517437	12.3392499425	0.795216922957	0.314434598233	-0.330579635766	-1.66916812426
1544	NM_001122708	9.73650737567	7.49052876476	62.7153267099	62.2861614121	0.155249249051	0.120259919618	-2.68734180482	-3.05577219554
1545	NM_001123389	48.3941654315	58.238111564	66.1987803245	127.749500457	0.731043158111	0.455877411306	-0.451971514764	-1.13328216935
1546	NM_001347683	6.92257764447	1.51134874417	6.18931435112	8.56009261709	1.11847245943	0.176557522421	0.161529732807	-2.50178980492
1547	NM_001044949	42.6045014538	54.519601722	92.9484550411	103.155130267	0.458366967315	0.528520506744	-1.12542501634	-0.91996864522
1548	NM_001077720	17.6725744033	12.2363420092	17.9289364108	23.8194791115	0.985701214973	0.513711569926	-0.0207776906784	-0.960969528137
1549	NM_001327817	61.521100912	4.39788868799	101.444517949	79.001819291	0.606450719623	0.0556681950803	-0.721537678633	-4.16700288205
1550	NM_001115123	32.1632792837	21.9875285392	149.911001428	86.5890742284	0.214549159017	0.253929594872	-2.22061984882	-1.97749954753
1551	NM_001327767	11.2670262807	9.6529929677	13.7874244441	13.5429865944	0.81719586761	0.712766929245	-0.291246186208	-0.488497694224
1552	NM_001312676	1.23809834539	6.66749136867	0.799002144025	0.821713350473	1.54955572353	8.11413294531	0.631854636577	3.02043694045
1553	NM_001007207	22.7031617502	12.2262609892	63.7739463041	72.3684681684	0.355994305918	0.168944587313	-1.49007392923	-2.56537796505
1554	NM_001077726	9.53952904885	2.33513273992	14.4540235551	25.5659978797	0.659991248284	0.0913374377526	-0.599481200934	-3.45264987076
1555	NM_199775	4.5503794142	1.36138958505	35.9985644244	26.3021992858	0.126404468816	0.0517595342601	-2.98388062643	-4.27203155397
1556	NM_001346224	4.67014863394	3.46896577577	3.79705341373	4.61556388143	1.2299401997	0.751580059313	0.29858817272	-0.412001304754
1557	NM_200912	27.9945119821	29.4449118824	164.765140513	122.929747861	0.169905550986	0.239526334307	-2.55719510729	-2.06174381561
1558	NM_001312679	0.382355113392	1.02954237351	1.2233016537	0.646111451388	0.31255995791	1.59344393494	-1.67779512853	0.672148259024
1559	NM_200917	4.58760664305	10.588067629	50.7440933598	70.0292070535	0.0904067121768	0.151195023826	-3.46742630137	-2.72551743694
1560	NM_200915	8.45309746392	9.48379063698	57.57116502	65.0515403661	0.146828667806	0.145788871157	-2.76779441783	-2.77804749964
1561	NM_001044341	25.9419305765	22.7778665102	115.078728378	102.84514501	0.225427678444	0.221477314345	-2.14926343163	-2.17476916206
1562	NM_001099739	2.14906065204	1.65332392923	44.5743538356	41.1953536499	0.0482129401127	0.0401337476862	-4.37443577919	-4.63904030862
1563	NM_001020608	0.365789233997	4.92468261812	0.225057886274	0.254823057128	1.62531178113	19.3258909677	0.700716494721	4.27246302211
1564	NM_001100066	2.47459570154	3.99790829438	4.34091931289	4.28412433266	0.57006258886	0.933191472503	-0.810807769152	-0.0997549708423
1565	NM_001020605	14.0215897553	8.39000202891	249.97043369	228.389022013	0.0560929928725	0.0367355749193	-4.15603562891	-4.7666783365
1566	NM_001020604	36.3436330072	26.5383325979	84.942406991	74.1748895921	0.4278620573	0.35778054735	-1.22478234809	-1.48285314518
1567	NM_131012	25.0036046115	14.7274652831	37.7733060338	37.5567733493	0.661938475524	0.392138726778	-0.595230964232	-1.35056396853
1568	NM_001118893	9.72007745589	2.43466148058	8.07513756176	5.84941716684	1.20370425662	0.416222917795	0.267480973562	-1.26457169089
1569	NM_001020600	13.1915259609	7.39998982205	46.819055074	55.2522278602	0.281755493357	0.13393106683	-1.82748435614	-2.90043744593
1570	NM_212697	5.22211440826	5.27296602784	52.898349954	72.7462840107	0.0987197977404	0.0724843351045	-3.34051675111	-3.78618694787
1571	NM_212696	29.7134448747	21.4305620216	149.703094437	124.092376134	0.198482502893	0.17269845811	-2.33291626184	-2.53367289266
1572	NM_212694	10.2912763619	11.8759887874	40.7913669507	48.9657980427	0.252290548986	0.242536408312	-1.98684193212	-2.04372676141
1573	NM_213188	119.459598592	130.785231703	671.080023977	481.333931539	0.178010958938	0.271714132608	-2.48996203393	-1.87983848879
1574	NM_001076748	5.16747257208	1.39141122757	16.8824712134	21.3024330085	0.306085081192	0.0653170098934	-1.70799536631	-3.9363974416
1575	NM_001020599	3.14751207653	10.170117591	21.4656800963	13.4849805219	0.146629972235	0.754181110939	-2.76974806389	-0.407017077391
1576	NM_001020598	3.59565471456	1.61363034846	20.4267752911	24.862561099	0.176026546693	0.0649020164107	-2.50613507572	-3.94559288843
1577	NM_001076745	6.58630442935	16.8900068159	80.1311312527	66.376479493	0.0821940777122	0.254457707684	-3.60482174189	-1.97450220277
1578	NM_213185	24.8013879592	29.6804711775	244.785678383	262.004911657	0.101318786798	0.11328211746	-3.30302638761	-3.14200795736
1579	NM_001020595	4.14330141819	4.18364783174	25.506510815	22.7327234857	0.16244093315	0.184036366534	-2.62201287486	-2.44193721646
1580	NM_199773	18.5730487316	19.6469516027	225.073959154	211.602871199	0.0825197584004	0.0928482278684	-3.59911659244	-3.4289818151
1581	NM_213180	70.9055469542	71.8526236175	829.812989781	751.681881524	0.0854476223286	0.0955891386817	-3.54881584185	-3.38700948852
1582	NM_001076740	5.69675394137	20.4523643726	19.5848526699	16.8992434105	0.290875506566	1.21025325666	-1.78152627677	0.275308976336
1583	NM_213182	35.6247285721	38.7386818023	140.364011199	176.725264672	0.253802440296	0.219202850674	-1.97822215421	-2.1896615346
1584	NM_212698	10.495543012	14.1303279143	108.00622365	100.613611786	0.0971753539501	0.140441513464	-3.36326573235	-2.83195864631
1585	NM_001039828	2.14418749863	3.84900808921	5.13529063851	4.12288202398	0.41753965833	0.93357221158	-1.26001486219	-0.0991664760149
1586	NM_001002438	21.2238891962	22.8592661564	86.6058753794	83.0479348552	0.245062925618	0.275253878333	-2.02877585251	-1.86116520335
1587	NM_001017913	2.13620912654	1.43800732449	0.102226293232	0.138258726266	20.8968657573	10.400843139	4.38521466899	3.37862857933
1588	NM_001007409	7.91415787834	10.6549652418	94.9020817143	81.793201162	0.0833928796437	0.130267126001	-3.58393198286	-2.94045504121
1589	NM_001007406	1.8776981284	2.52797689914	50.63035993	40.2035061138	0.0370864068712	0.0628795133435	-4.75296569115	-3.99126613788
1590	NM_001002435	11.9832414238	20.5332165404	80.744292597	80.9416954862	0.148409764187	0.253679100951	-2.7523420819	-1.97892342529
1591	NM_001256251	1.68524325663	1.51258108985	0.207374766638	0.267059975171	8.12655890565	5.66382547172	3.02264458961	2.5017768101
1592	NM_001007402	3.90681322054	1.05196180594	4.50833207842	6.95305097359	0.866576186621	0.151294994088	-0.206601502768	-2.72456384114
1593	NM_001256256	5.27186595738	11.3561643624	5.45646082741	5.53369616064	0.966169486803	2.05218429649	-0.0496518040434	1.03716029805
1594	NM_001007152	5.49055543582	7.39202808764	13.5736152461	15.3158934482	0.404502067892	0.482637732669	-1.30578101688	-1.05098738487
1595	NM_001007153	33.2402267933	81.832013172	152.627370843	183.664538726	0.217786800688	0.445551513317	-2.19901157499	-1.16633585346
1596	NM_214752	0.542377140064	11.6833849699	1.60179130093	2.12918557193	0.338606621068	5.4872553731	-1.56231791111	2.45608471941
1597	NM_001033718	9.04378144303	8.42939767612	12.1844698794	17.0162448045	0.742238401223	0.495373554681	-0.430045451141	-1.01341124195
1598	NM_001277124	4.84886995573	7.83373922548	42.5027584069	36.7507702873	0.114083653332	0.213158504277	-3.13183600744	-2.23000147996
1599	NM_001006663	12.0441860719	43.2407796875	25.0409260387	34.0436843638	0.480980058536	1.27015569835	-1.05595101388	0.345005356422
1600	NM_131479	3.38262247124	2.02403649601	10.8942586989	11.1719880446	0.310495882715	0.181170664337	-1.68735395696	-2.46457872582
1601	NM_001110022	7.05506854388	4.74917933587	161.065858774	121.932766715	0.0438023836807	0.0389491640665	-4.51284680783	-4.68226382452
1602	NM_001007438	5.32813181214	2.86934176116	54.3601952339	56.2385522653	0.0980153178114	0.0510209037321	-3.35084895888	-4.29276773618
1603	NM_001114574	2.35410026759	4.75404779239	3.02956830614	3.95584494089	0.777041488987	1.20177809379	-0.363936463619	0.26517052954
1604	NM_200867	17.4668020055	17.327470163	80.7827994505	68.0493772168	0.216219320503	0.254630841188	-2.20943265254	-1.97352092414
1605	NM_200866	9.66795982852	19.9070355223	85.3455373311	59.1675009889	0.113280203404	0.336452194018	-3.14203233387	-1.57152656584
1606	NM_001110028	5.70376815885	17.7209538459	31.5780418222	28.7642700509	0.180624504552	0.616075214651	-2.46893446454	-0.698821599194
1607	NM_200860	6.64346618428	2.9814038068	95.7762422429	122.597686309	0.0693644481001	0.0243185976551	-3.84965977325	-5.36179615237
1608	NM_001025525	15.6042456016	10.504130513	10.6052956975	9.84223346952	1.4713635571	1.06725069523	0.557153764081	0.0938991023937
1609	NM_001025524	5.41377473668	2.65042070095	51.5416976906	47.3399969075	0.105036795047	0.0559869217171	-3.25103329336	-4.15876633006
1610	NM_212769	15.0502991439	21.9510129544	168.629616431	135.187324554	0.0892506278697	0.162374786444	-3.48599387137	-2.62260046665
1611	NR_132112	5.42121060206	14.597335919	150.467643603	117.095847939	0.036029078892	0.12466143058	-4.79469442102	-3.00391292097
1612	NR_132113	3.4460156228	3.71154351459	481.576939283	493.157318566	0.00715569069385	0.00752608422274	-7.1266932567	-7.05388485028
1613	NM_001025523	4.3866758568	17.7175687545	13.9147155312	13.8652482125	0.315254440306	1.27783999846	-1.66541140407	0.353707204141
1614	NR_132111	10.2722779818	15.3663804555	97.2919003181	64.2864345703	0.105582046894	0.23902990667	-3.24356355431	-2.06473695992
1615	NM_212763	7.53200557555	11.2671856693	72.5222318816	77.4536524392	0.103857884405	0.145470036783	-3.26731735189	-2.78120607053
1616	NM_212762	18.4769812382	14.2147850467	176.244256395	249.484043066	0.104837352525	0.0569767303432	-3.25377526826	-4.13348335599
1617	NM_001004287	12.8130254035	12.2422149835	11.115913437	8.96690954333	1.15267408982	1.36526580583	0.204984659159	0.449181859148
1618	NM_001025528	3.02426445702	2.71441242112	10.8508055999	10.8947302473	0.278713357195	0.249149117005	-1.84314595037	-2.00491863383
1619	NM_212765	6.99716622194	4.86214389252	47.7482827248	45.4004130501	0.146542782748	0.107094706102	-2.77060617804	-3.22304092823
1620	NM_212569	162.606599228	60.7326528776	299.529610526	183.452259146	0.542873203562	0.331054265346	-0.881312821265	-1.59486037656
1621	NM_212568	1.44429233398	5.44453087637	3.54067609249	6.74528673831	0.407914278587	0.807160775753	-1.29366208693	-0.309072026986
1622	NM_001002448	0.755402898366	10.170117591	45.7492686382	57.0333783973	0.0165118027206	0.178318694715	-5.9203585508	-2.4874701336
1623	NM_001034180	3.81254810908	6.84386441097	148.510987093	96.1951590428	0.0256718252549	0.0711456218699	-5.28367031527	-3.81308121027
1624	NM_001144045	2.4404089384	0.821391006284	38.1298098785	36.8648307267	0.0640026516307	0.0222811549678	-3.96572451255	-5.4880321715
1625	NM_212563	8.58546337025	14.0715281103	24.5386782091	32.9691245435	0.349874728259	0.426809273984	-1.5150896336	-1.22833657059
1626	NM_001004578	18.4769812382	13.0302196261	41.4159867379	43.3801561935	0.446131619539	0.300372814887	-1.16445869227	-1.73517384662
1627	NM_001144040	3.40715847334	1.6680419464	7.14651374102	9.15744943623	0.476758122465	0.182151368459	-1.06867057714	-2.45679026115
1628	NM_212564	2.51985165805	11.3083970287	24.427105772	28.5375499808	0.103158011496	0.396263766031	-3.27707222619	-1.33546704016
1629	NM_212567	1.15630655138	1.0378367733	0.635023184171	0.406392642862	1.82088871746	2.55377844931	0.864642755549	1.3526333708
1630	NM_212566	400.178669602	114.797884301	438.970270834	458.2375734	0.91163045926	0.250520452632	-0.133478966368	-1.99699970422
1631	NM_001005934	5.61931030432	11.3480594327	60.2991593965	69.6103365976	0.0931905247198	0.163022619734	-3.42367291553	-2.61685593955
1632	NM_214696	50.5420810555	38.3847327587	399.566502153	526.879047542	0.126492287975	0.072853025638	-2.98287866601	-3.77886730009
1633	NM_001005399	1.03349451442	12.5227010481	41.8617459466	61.9565624107	0.0246882802198	0.202120656164	-5.34002984761	-2.30671132625
1634	NM_001326537	3.59780073349	9.68756053428	5.35833320971	7.35943311954	0.671440276795	1.31634602515	-0.574669014226	0.396538777183
1635	NM_001005395	13.3971248413	6.36592123745	49.0437799992	61.7968571197	0.273166645016	0.103013673092	-1.87214676063	-3.27909225463
1636	NM_001005391	12.5092958097	6.16730162951	21.0902373362	24.0344378025	0.593132054907	0.25660269985	-0.753574752764	-1.96239174503
1637	NM_001005393	1.03691668168	6.51475323106	0.99713937225	0.745133642134	1.03989142394	8.74306683081	0.0564329030641	3.12813942681
1638	NM_201323	41.9736460181	20.0923850376	124.941896182	118.937628289	0.335945325793	0.168932114476	-1.57370163755	-2.56548448024
1639	NM_212815	0.675816601246	5.45918024895	3.43734084448	5.50645394198	0.196610296105	0.99141485727	-2.34658922005	-0.0124392157961
1640	NM_001005937	26.9570112217	17.883350701	187.950441364	208.339593745	0.1434261661	0.0858375039499	-2.80161984728	-3.54224806489
1641	NM_201021	2.46573888085	1.1065553857	6.31838514902	6.00818603587	0.390248271148	0.184174620941	-1.357535854	-2.44085382154
1642	NM_201326	15.8010881493	11.1431432583	49.8233555028	65.2242501045	0.317142191445	0.170843562639	-1.65679827377	-2.54925220664
1643	NM_201325	5.02246341579	1.04028120715	6.15653723413	9.25447886108	0.815793558097	0.112408404921	-0.293723979933	-3.15317818313
1644	NM_201324	33.819872881	31.3500872529	149.44028631	111.477948477	0.226310278949	0.281222319582	-2.14362598199	-1.83021699453
1645	NM_001083565	0.989269734793	0.887913770148	14.4411310623	13.9788517091	0.0685036186241	0.0635183624968	-3.867675991	-3.97668246949
1646	NM_001083564	15.4525781677	10.4020342912	61.4316557402	60.1462813782	0.251540968276	0.172945592859	-1.99113470513	-2.53160984465
1647	NM_201329	2.70326640498	9.09863374825	59.4234918571	78.2037340899	0.0454915441772	0.11634525965	-4.45825778309	-3.10351566386
1648	NM_001045854	22.3743781412	13.6922752332	24.8486985899	20.6372774492	0.900424545787	0.66347294438	-0.15132270935	-0.591890459443
1649	NM_001326382	45.4851119362	54.5475814333	49.6735536407	38.2896002702	0.91568065102	1.42460566442	-0.127083557177	0.510562631757
1650	NM_001037101	21.7258733305	30.2249095482	61.0138577566	80.9437637314	0.356080964708	0.373406278073	-1.48972278038	-1.42118191111
1651	NM_001083563	6.85499943592	2.30725055795	41.362278558	34.2550533064	0.165730701376	0.0673550421105	-2.59308721037	-3.89207024178
1652	NM_001045850	1.95141469326	3.15266731576	5.66435374553	10.5208986432	0.34450791404	0.299657607461	-1.53739096997	-1.73861309456
1653	NM_199579	28.3379661325	18.8404372191	125.434451727	113.708630296	0.225918523518	0.165690477232	-2.14612552981	-2.5934374063
1654	NM_200261	12.9586215397	5.28679163416	223.139488438	184.1299403	0.0580740846473	0.0287122866903	-4.10596168005	-5.12218795622
1655	NM_200260	9.17902359061	11.2344322226	184.982813093	182.595785985	0.0496209536288	0.0615262403894	-4.33290672818	-4.02265435159
1656	NM_200263	12.3653643671	14.2694572969	16.5504087901	16.1100421427	0.747133471078	0.885749222162	-0.420562099716	-0.175029801473
1657	NM_001326693	12.9421616684	9.8011418559	33.9362435808	38.5293763869	0.381366948808	0.254381014566	-1.39074827708	-1.97493709413
